scc_size,number_of_edges_inside_scc,number_of_edges_to_other_sccs,scc_largest_path_sum,scc_longest_dfs_path,outdegree_inside_scc,outdegree_outside_scc,indegree_inside_scc,longest_path_using_dfs_paths,first_dfs_path_used,longest_path
11,24,1,12,11,3,0,3,7,7,11
13,31,3,14,11,3,0,3,7,7,11
12,26,3,13,10,3,0,4,5,4,9
1,0,1,45,1,0,1,0,45,1,43
6,9,6,9,6,2,1,2,7,4,7
25,600,26,103,25,24,1,24,99,21,101
11,25,2,12,11,2,0,3,11,10,12
1,0,0,1,1,0,0,0,1,1,0
1,0,1,4,1,0,1,0,4,1,3
1,0,1,145,1,0,1,0,145,1,143
11,27,3,13,10,2,0,3,10,8,12
9,16,2,10,8,1,0,1,8,8,8
1,0,1,58,1,0,1,0,58,1,57
1,0,1,300,1,0,1,0,300,1,298
24,552,25,37,24,23,1,23,31,18,35
12,25,2,13,11,3,0,4,8,8,11
1,0,1,133,1,0,1,0,133,1,131
1,0,1,46,1,0,1,0,46,1,45
1,0,1,100,1,0,1,0,100,1,99
9,19,4,11,8,1,0,3,8,7,8
1,0,1,205,1,0,1,0,205,1,203
11,26,2,12,10,2,0,4,10,9,12
1,0,1,58,1,0,1,0,58,1,57
1,0,1,194,1,0,1,0,194,1,192
132,17292,133,259,132,131,1,131,185,58,257
11,25,3,13,9,3,0,3,6,4,11
1,0,1,4,1,0,1,0,4,1,3
11,24,7,12,10,1,0,3,10,9,10
1,0,1,21,1,0,1,0,21,1,20
1,0,1,89,1,0,1,0,89,1,87
10,22,2,11,10,2,0,3,10,10,10
10,18,3,11,10,1,0,2,9,9,9
7,9,2,9,7,1,0,2,7,5,7
11,25,2,12,10,2,0,2,10,10,12
9,18,4,12,9,2,0,2,11,8,11
1,0,2,29,1,0,2,0,29,1,28
132,17292,133,153,132,131,1,131,105,84,151
1,0,1,14,1,0,1,0,14,1,13
1,0,1,50,1,0,1,0,50,1,49
12,24,0,12,11,2,0,2,9,9,12
5,7,5,7,5,2,0,1,5,3,5
1,0,1,217,1,0,1,0,217,1,215
1,0,1,107,1,0,1,0,107,1,105
1,0,1,29,1,0,1,0,29,1,28
1,0,1,130,1,0,1,0,130,1,128
55,2970,56,58,55,54,1,54,56,53,56
8,14,4,9,8,1,0,1,8,7,8
1,0,1,68,1,0,1,0,68,1,67
10,20,3,12,9,2,0,3,8,6,9
1,0,1,54,1,0,1,0,54,1,53
8,16,2,9,7,3,0,2,5,4,6
1,0,1,262,1,0,1,0,262,1,260
9,17,1,10,7,3,0,3,5,4,7
1,0,1,56,1,0,1,0,56,1,55
1,0,1,42,1,0,1,0,42,1,41
73,5256,74,197,73,72,1,72,179,55,195
9,18,0,9,8,2,0,3,7,7,7
12,29,3,14,12,3,0,2,7,5,14
1,0,1,5,1,0,1,0,5,1,4
1,0,1,19,1,0,1,0,19,1,18
10,18,3,11,9,1,0,2,10,9,10
12,31,4,14,11,2,0,4,13,11,13
10,20,1,11,9,3,0,3,8,8,9
11,24,5,13,10,2,0,4,11,9,11
1,0,1,60,1,0,1,0,60,1,59
121,14520,122,248,121,120,1,120,179,52,246
9,20,1,10,9,2,0,3,8,8,8
1,0,1,68,1,0,1,0,68,1,67
1,0,1,12,1,0,1,0,12,1,11
1,0,1,36,1,0,1,0,36,1,34
9,17,0,9,8,2,0,3,7,7,7
12,30,3,13,11,2,0,4,12,11,12
1,0,1,37,1,0,1,0,37,1,35
1,0,1,63,1,0,1,0,63,1,61
6,7,2,8,6,1,0,2,6,5,6
8,16,5,11,8,1,0,2,9,6,9
12,29,5,14,12,2,0,4,12,10,14
14,37,3,16,12,3,0,3,8,6,15
1,0,1,69,1,0,1,0,69,1,68
1,0,1,75,1,0,1,0,75,1,73
1,0,1,96,1,0,1,0,96,1,94
7,12,2,8,6,1,1,1,4,3,4
7,12,1,8,7,1,0,3,7,6,7
1,0,1,139,1,0,1,0,139,1,137
12,28,0,12,11,1,0,4,10,10,12
9,18,1,10,7,1,0,3,7,7,7
11,25,1,12,10,1,0,4,9,8,10
1,0,1,12,1,0,1,0,12,1,11
7,11,1,8,7,1,0,2,7,7,7
10,20,1,11,10,2,0,4,10,10,10
10,20,4,11,10,2,0,4,10,10,10
75,5550,76,174,75,74,1,74,173,74,172
19,342,20,60,19,18,1,18,45,4,58
1,0,1,61,1,0,1,0,61,1,60
1,0,1,134,1,0,1,0,134,1,132
5,7,2,6,5,1,0,3,5,4,5
1,0,1,9,1,0,1,0,9,1,8
7,13,4,9,7,2,0,3,8,6,8
1,0,1,52,1,0,1,0,52,1,51
1,0,1,153,1,0,1,0,153,1,151
1,0,1,121,1,0,1,0,121,1,120
6,10,2,7,6,2,0,1,6,5,6
10,21,1,11,9,2,0,3,9,9,9
7,12,3,9,6,2,0,3,6,4,6
1,0,1,25,1,0,1,0,25,1,24
1,0,1,144,1,0,1,0,144,1,142
32,992,33,109,32,31,1,31,86,9,107
10,20,0,10,10,2,0,2,9,9,9
7,12,6,10,7,2,1,2,8,7,8
69,4692,70,135,69,68,1,68,119,53,133
7,12,2,9,7,2,0,2,5,3,6
10,20,7,11,7,1,0,3,7,6,7
1,0,1,202,1,0,1,0,202,1,200
9,17,2,11,8,2,0,3,8,8,9
13,32,4,15,13,3,0,3,6,4,15
10,18,8,11,9,2,0,2,7,6,10
1,0,1,74,1,0,1,0,74,1,73
1,0,1,214,1,0,1,0,214,1,212
9,18,2,10,8,3,0,2,5,5,8
65,4160,66,145,65,64,1,64,82,2,143
1,0,1,228,1,0,1,0,228,1,226
93,8556,94,129,93,92,1,92,50,14,127
12,28,5,14,11,2,0,3,8,6,13
96,9120,97,143,96,95,1,95,59,12,141
1,0,1,24,1,0,1,0,24,1,23
12,26,3,13,10,2,0,2,10,10,12
11,25,5,13,11,2,0,3,10,8,11
78,6006,79,106,78,77,1,77,62,34,104
1,0,1,104,1,0,1,0,104,1,103
9,18,1,10,9,2,0,2,6,6,9
155,23870,156,211,155,154,1,154,89,33,209
1,0,1,111,1,0,1,0,111,1,109
12,27,4,14,12,3,0,2,7,6,12
1,0,1,173,1,0,1,0,173,1,171
1,0,1,162,1,0,1,0,162,1,160
9,17,6,10,9,2,0,3,8,7,8
8,14,2,10,8,1,0,2,6,6,6
1,0,1,6,1,0,1,0,6,1,5
10,24,3,11,10,3,0,3,7,7,10
10,18,3,12,9,2,0,1,7,5,9
1,0,1,187,1,0,1,0,187,1,185
1,0,1,139,1,0,1,0,139,1,138
31,930,32,105,31,30,1,30,98,24,103
11,25,3,12,9,1,0,3,9,9,11
11,23,3,12,10,3,0,3,7,7,9
1,0,1,2,1,0,1,0,2,1,1
11,18,2,12,10,1,0,2,10,9,10
12,30,3,13,12,3,0,3,8,8,12
1,0,1,235,1,0,1,0,235,1,233
11,22,2,12,11,1,0,2,11,11,11
13,30,1,14,12,3,0,3,7,7,12
14,182,15,34,14,13,1,13,31,11,32
5,7,0,5,5,1,0,1,4,4,4
69,4692,70,140,69,68,1,68,106,35,138
8,16,4,10,8,2,0,3,7,5,10
60,3540,61,64,60,59,1,59,17,13,62
15,40,4,17,13,3,0,4,6,4,15
13,34,0,13,13,3,0,3,6,6,13
1,0,1,270,1,0,1,0,270,1,268
25,600,26,54,25,24,1,24,39,10,52
8,13,3,10,7,2,0,2,8,6,8
1,0,1,134,1,0,1,0,134,1,132
13,32,1,14,10,2,0,4,10,10,13
8,15,2,9,8,2,0,3,7,7,7
67,4422,68,166,67,66,1,66,156,57,164
8,14,0,8,8,2,0,2,7,7,7
9,16,4,11,9,2,0,3,7,5,9
149,22052,150,322,149,148,2,148,322,149,320
13,34,0,13,12,2,0,2,12,12,13
1,0,1,95,1,0,1,0,95,1,93
1,0,1,96,1,0,1,0,96,1,94
9,18,0,9,8,3,0,3,5,5,7
1,0,2,69,1,0,2,0,69,1,68
1,0,1,76,1,0,1,0,76,1,75
8,14,1,9,8,1,0,2,8,8,8
9,18,1,10,8,3,0,3,5,4,8
10,20,1,11,10,2,0,2,7,7,9
11,26,1,12,9,3,0,1,7,7,12
10,21,0,10,9,1,0,2,8,8,8
1,0,1,2,1,0,1,0,2,1,1
1,0,1,267,1,0,1,0,267,1,265
11,25,3,13,10,3,0,2,8,6,13
8,13,3,11,8,1,0,2,10,7,10
12,28,1,13,9,3,0,1,7,6,11
23,506,24,86,23,22,1,22,74,11,84
9,15,3,11,9,1,0,2,9,7,9
6,9,6,9,6,2,0,2,8,6,8
10,19,5,12,9,2,0,2,8,6,8
10,18,1,11,9,1,0,3,7,6,7
12,26,7,13,12,2,0,2,10,9,11
1,0,1,11,1,0,1,0,11,1,10
9,18,2,10,9,2,0,2,7,6,8
1,0,1,108,1,0,1,0,108,1,106
14,35,2,16,14,3,0,3,6,4,16
10,20,1,11,10,3,0,2,7,7,10
13,29,1,14,12,3,0,3,10,10,13
7,12,6,9,7,2,0,2,7,5,7
105,10920,106,236,105,104,1,104,145,14,234
13,33,2,14,13,3,0,2,8,8,14
1,0,2,65,1,0,2,0,65,1,64
3,3,2,5,3,1,1,1,4,3,4
7,11,6,13,7,2,0,2,10,6,10
1,0,1,284,1,0,1,0,284,1,282
1,0,1,81,1,0,1,0,81,1,79
11,28,8,14,11,1,0,4,11,8,11
11,24,3,12,9,2,0,4,9,9,9
9,19,4,11,9,2,0,2,10,8,11
50,2450,51,106,50,49,1,49,82,26,104
1,0,1,246,1,0,1,0,246,1,244
1,0,1,59,1,0,1,0,59,1,58
1,0,1,31,1,0,1,0,31,1,30
1,0,1,294,1,0,1,0,294,1,292
12,29,5,14,11,2,0,4,12,10,14
48,2256,49,165,48,47,1,47,137,20,163
11,27,2,13,9,2,0,2,10,8,12
1,0,1,57,1,0,1,0,57,1,55
1,0,1,101,1,0,1,0,101,1,99
86,7310,87,148,86,85,1,85,105,43,146
7,11,7,9,7,2,0,2,6,4,7
7,10,6,11,7,1,0,3,8,6,8
1,0,1,10,1,0,1,0,10,1,9
2,2,4,7,2,1,1,1,6,2,6
1,0,1,105,1,0,1,0,105,1,104
75,5550,76,174,75,74,1,74,149,50,172
1,0,1,92,1,0,1,0,92,1,91
10,21,2,12,10,2,0,3,10,9,10
1,0,1,81,1,0,1,0,81,1,79
1,0,1,41,1,0,1,0,41,1,40
1,0,1,55,1,0,1,0,55,1,53
9,16,2,10,8,1,0,2,7,6,7
1,0,1,33,1,0,1,0,33,1,32
11,26,0,11,9,2,0,2,8,8,10
12,24,3,13,9,1,0,3,7,6,10
1,0,1,184,1,0,1,0,184,1,182
14,35,5,16,12,2,0,4,12,10,14
8,14,7,10,8,1,0,2,9,7,9
13,33,6,15,12,2,0,3,13,11,15
18,306,19,25,18,17,1,17,21,14,23
9,18,2,11,7,3,0,2,6,4,8
1,0,1,6,1,0,1,0,6,1,5
1,0,1,120,1,0,1,0,120,1,118
1,0,1,16,1,0,1,0,16,1,15
1,0,1,9,1,0,1,0,9,1,8
10,20,2,11,10,3,0,2,7,7,10
12,30,2,13,10,3,0,3,9,8,11
4,6,4,7,4,2,0,1,6,4,6
1,0,1,333,1,0,1,0,333,1,331
1,0,1,129,1,0,1,0,129,1,128
9,16,0,9,9,2,0,2,7,7,7
9,18,1,10,9,1,0,1,9,9,9
10,22,1,11,10,2,0,3,7,7,10
11,23,1,12,11,2,0,3,11,11,11
1,0,1,8,1,0,1,0,7,1,7
1,0,1,14,1,0,1,0,14,1,13
13,37,1,14,13,3,0,3,6,5,14
1,0,1,7,1,0,1,0,7,1,6
6,10,3,9,6,1,0,2,7,4,7
10,20,5,12,10,2,0,3,10,9,10
1,0,1,71,1,0,1,0,71,1,70
12,31,3,13,12,3,0,4,7,6,13
13,38,2,14,13,2,0,4,13,12,13
1,0,1,86,1,0,1,0,86,1,84
1,0,1,42,1,0,1,0,42,1,41
1,0,1,195,1,0,1,0,195,1,193
9,17,4,10,9,1,0,3,7,6,9
1,0,1,129,1,0,1,0,129,1,128
11,27,1,12,11,3,0,2,6,6,11
10,22,1,11,10,3,0,3,8,7,9
79,6162,80,267,79,78,1,78,190,2,265
10,18,3,12,9,1,0,2,10,8,10
1,0,1,106,1,0,1,0,106,1,105
1,0,1,173,1,0,1,0,173,1,171
16,240,17,196,16,15,1,15,194,14,194
34,1122,35,51,34,33,1,33,43,26,49
1,0,1,2,1,0,1,0,2,1,1
4,5,3,7,4,1,0,1,6,3,6
1,0,1,42,1,0,1,0,42,1,40
55,2970,56,84,55,54,1,54,68,39,82
1,0,1,143,1,0,1,0,143,1,141
1,0,1,22,1,0,1,0,22,1,21
1,0,1,20,1,0,1,0,20,1,19
1,0,1,31,1,0,1,0,31,1,29
10,20,10,13,10,2,0,3,9,6,11
9,19,1,10,8,1,0,3,8,8,8
14,39,2,15,13,3,0,3,10,10,14
8,16,3,9,8,2,0,4,7,6,7
7,12,4,9,6,1,0,1,7,5,7
75,5550,76,174,75,74,1,74,105,6,172
1,0,1,22,1,0,1,0,22,1,21
133,17556,134,194,133,132,1,132,187,126,192
1,0,1,141,1,0,1,0,141,1,140
10,16,6,11,9,1,0,2,9,8,9
7,12,7,11,7,1,0,3,10,6,10
1,0,1,91,1,0,1,0,91,1,90
1,0,1,23,1,0,1,0,23,1,22
11,23,3,12,11,3,0,3,10,10,10
8,13,4,11,8,1,0,2,7,7,7
1,0,1,80,1,0,1,0,80,1,79
10,19,5,12,10,1,0,3,11,9,11
8,15,5,10,7,2,0,3,6,4,8
6,11,1,7,6,3,0,2,4,3,6
13,30,2,14,12,3,0,3,7,7,12
11,24,2,12,10,2,0,3,6,5,10
3,4,4,8,3,2,1,1,7,3,7
7,12,4,9,7,2,1,3,7,6,7
6,9,5,8,6,1,0,3,7,6,7
1,0,1,169,1,0,1,0,169,1,167
10,22,2,11,10,2,0,4,10,10,10
1,0,1,23,1,0,1,0,23,1,22
1,0,1,77,1,0,1,0,77,1,75
10,23,0,10,9,3,0,4,6,6,10
12,28,1,14,12,3,0,3,9,9,12
7,12,1,9,6,2,0,1,6,4,6
12,26,2,13,11,3,0,3,9,9,10
1,0,1,218,1,0,1,0,218,1,216
36,1260,37,204,36,35,1,35,174,6,202
10,18,0,10,8,1,0,2,7,7,7
8,15,4,10,8,2,0,2,7,5,7
12,29,1,13,12,2,0,2,6,6,12
10,22,1,11,9,2,0,4,9,9,10
7,12,1,8,6,1,0,1,6,6,6
8,16,1,9,8,1,1,1,8,8,8
1,0,1,149,1,0,1,0,149,1,147
13,31,2,14,12,3,0,3,11,11,13
1,0,1,55,1,0,1,0,55,1,54
10,23,2,11,9,3,0,1,6,6,10
1,0,1,195,1,0,1,0,195,1,193
7,13,2,8,7,1,0,1,7,6,7
1,0,1,43,1,0,1,0,43,1,42
10,21,3,11,10,3,0,2,8,8,11
10,21,1,11,9,1,0,2,8,8,8
1,0,1,61,1,0,1,0,61,1,60
8,15,7,14,8,2,1,4,12,6,12
1,0,1,39,1,0,1,0,39,1,38
10,16,2,11,9,1,0,3,8,8,8
1,0,1,183,1,0,1,0,183,1,181
5,7,2,8,5,1,1,3,5,4,5
11,22,7,13,10,2,0,1,11,9,12
1,0,1,103,1,0,1,0,103,1,101
1,0,1,17,1,0,1,0,17,1,16
1,0,1,53,1,0,1,0,53,1,52
10,23,3,11,10,2,0,3,8,7,10
79,6162,80,158,79,78,1,78,86,7,156
11,26,5,13,11,1,0,3,10,10,10
7,11,6,10,7,2,0,1,8,5,9
13,29,2,15,12,2,0,2,12,10,13
13,30,2,15,11,3,0,4,7,7,12
1,0,1,81,1,0,1,0,81,1,80
9,18,7,11,8,3,0,3,6,4,8
149,22052,150,322,149,148,1,148,282,109,320
25,600,26,54,25,24,1,24,45,16,52
8,16,1,9,7,2,0,2,7,6,7
11,27,2,12,9,2,0,4,9,8,10
1,0,1,16,1,0,1,0,16,1,15
10,20,1,11,7,1,0,2,6,5,8
1,0,1,135,1,0,1,0,135,1,133
9,18,1,10,9,2,0,3,8,7,10
10,23,2,12,9,2,0,4,9,7,9
10,19,3,12,8,1,0,3,6,5,7
37,1332,38,98,37,36,1,36,66,5,96
1,0,1,54,1,0,1,0,54,1,52
1,0,1,85,1,0,1,0,85,1,84
12,31,3,14,12,3,0,4,8,6,14
10,19,3,12,9,2,0,1,9,9,12
7,14,4,9,7,2,0,4,8,6,8
13,35,3,14,12,3,0,4,7,7,11
9,20,2,10,8,1,0,3,8,7,8
1,0,1,9,1,0,1,0,9,1,8
8,14,2,9,8,2,0,2,7,7,7
6,9,3,8,6,1,0,2,7,5,7
13,29,2,14,12,1,0,2,11,11,12
1,0,1,46,1,0,1,0,46,1,45
10,18,7,12,10,1,0,2,11,9,11
1,0,1,88,1,0,1,0,88,1,87
1,0,1,126,1,0,1,0,126,1,125
1,0,1,44,1,0,1,0,44,1,43
1,0,1,16,1,0,1,0,16,1,15
10,20,2,11,9,1,0,3,8,8,8
46,2070,47,185,46,45,1,45,182,43,183
101,10100,102,240,101,100,1,100,182,43,238
10,21,1,11,8,2,0,2,7,7,7
12,26,1,13,11,1,0,2,11,11,12
11,20,3,13,11,2,0,2,7,5,11
2,2,3,9,2,1,0,1,8,2,8
8,14,1,9,7,1,0,1,6,6,7
135,18090,136,192,135,134,1,134,107,50,190
10,20,2,11,10,2,0,3,8,7,10
10,20,6,12,10,2,0,2,9,7,11
1,0,1,78,1,0,1,0,78,1,76
7,12,6,12,7,1,0,3,10,6,10
7,11,8,9,7,2,0,2,8,6,8
12,31,3,14,11,3,0,4,8,8,12
10,22,1,11,9,2,0,3,8,8,9
12,32,0,12,11,3,0,3,6,6,11
6,9,2,7,6,2,0,2,6,5,6
125,15500,126,139,125,124,1,124,42,28,137
6,9,1,7,6,1,0,1,6,6,6
1,0,1,117,1,0,1,0,117,1,116
10,22,5,12,9,2,0,3,10,8,10
67,4422,68,96,67,66,1,66,32,3,94
1,0,1,77,1,0,1,0,77,1,75
1,0,1,61,1,0,1,0,61,1,60
86,7310,87,148,86,85,1,85,139,77,146
1,0,1,63,1,0,1,0,63,1,62
1,0,1,73,1,0,1,0,73,1,71
1,0,1,14,1,0,1,0,14,1,13
1,0,1,29,1,0,1,0,29,1,28
1,0,1,158,1,0,1,0,158,1,156
9,16,6,10,8,1,0,3,7,6,9
12,30,4,14,11,3,0,4,8,8,12
11,21,2,13,8,2,0,2,7,7,9
11,24,1,12,8,1,0,4,7,6,7
50,2450,51,106,50,49,1,49,59,3,104
1,0,1,25,1,0,1,0,25,1,24
9,16,2,10,9,2,0,3,9,9,9
9,17,3,11,8,3,0,2,6,4,7
9,18,1,10,9,2,0,3,9,9,9
1,0,1,91,1,0,1,0,91,1,90
12,30,3,13,11,1,0,3,12,11,12
51,2550,52,212,51,50,1,50,211,50,210
14,39,3,16,14,2,0,3,13,11,16
37,1332,38,77,37,36,1,36,54,14,75
1,0,1,67,1,0,1,0,67,1,65
69,4692,70,135,69,68,1,68,132,66,133
60,3540,61,137,60,59,1,59,118,41,135
1,0,1,87,1,0,1,0,87,1,85
10,18,2,12,10,1,0,1,10,10,10
1,0,1,125,1,0,1,0,125,1,124
15,43,1,16,15,3,0,3,6,5,14
9,18,2,10,9,2,0,3,7,6,9
7,12,4,9,6,2,0,1,7,5,7
6,9,2,7,6,2,0,1,4,3,4
1,0,1,73,1,0,1,0,73,1,72
96,9120,97,146,96,95,1,95,90,40,144
11,26,4,12,11,3,0,4,6,6,11
1,0,1,64,1,0,1,0,64,1,62
3,3,3,8,3,1,0,1,7,2,7
10,21,3,11,10,3,0,2,7,7,10
64,4032,65,165,64,63,1,63,111,10,163
1,0,1,211,1,0,1,0,211,1,209
8,14,2,10,8,2,0,2,8,6,8
11,24,4,13,9,2,0,3,11,9,11
1,0,2,29,1,0,2,0,29,1,28
50,2450,51,162,50,49,1,49,158,46,160
1,0,1,262,1,0,1,0,262,1,260
93,8556,94,169,93,92,1,92,92,16,167
6,9,2,8,6,1,0,1,7,5,7
11,23,4,13,10,1,0,3,11,9,12
11,21,1,12,11,3,0,2,7,6,8
9,20,5,11,9,3,0,4,8,6,10
1,0,1,59,1,0,1,0,59,1,58
1,0,1,140,1,0,1,0,140,1,138
57,3192,58,106,57,56,1,56,58,9,104
8,15,3,9,8,1,0,2,7,6,7
1,0,1,65,1,0,1,0,65,1,63
1,0,1,59,1,0,1,0,59,1,58
9,17,2,10,8,2,0,1,8,8,8
96,9120,97,123,96,95,1,95,75,48,121
1,0,1,134,1,0,1,0,134,1,132
8,17,2,9,8,1,0,4,8,7,8
10,21,2,11,10,3,0,3,7,7,11
9,17,8,11,8,2,0,2,9,7,10
1,0,1,98,1,0,1,0,98,1,97
13,34,2,14,13,3,0,3,8,8,14
14,35,4,15,12,2,0,4,12,12,14
1,0,1,188,1,0,1,0,188,1,186
10,24,1,11,10,2,0,2,10,10,10
54,2862,55,115,54,53,1,53,68,7,113
1,0,1,126,1,0,1,0,126,1,124
7,10,2,8,7,1,0,2,7,6,7
84,6972,85,193,84,83,1,83,137,28,191
9,17,8,11,9,1,0,3,7,5,9
12,28,3,13,9,2,0,3,9,8,11
10,21,1,11,9,2,0,2,8,8,8
1,0,1,47,1,0,1,0,47,1,46
25,600,26,103,25,24,1,24,92,14,101
95,8930,96,238,95,94,1,94,230,87,236
7,12,4,9,7,1,0,2,8,7,8
11,21,3,12,11,1,0,2,10,9,10
10,21,1,11,9,2,0,2,8,8,10
9,17,7,11,9,2,0,3,10,8,10
14,36,3,15,12,3,0,3,8,8,13
1,0,1,39,1,0,1,0,39,1,38
11,27,1,12,11,2,0,3,11,11,11
40,1560,41,58,40,39,1,39,24,6,56
46,2070,47,139,46,45,1,45,131,38,137
1,0,1,65,1,0,1,0,65,1,64
87,7482,88,219,87,86,1,86,178,46,217
9,18,0,9,8,3,0,2,5,5,7
9,18,0,9,8,1,0,2,8,8,8
9,15,1,10,8,1,0,2,7,7,8
12,27,2,13,11,3,0,3,9,9,10
1,0,1,37,1,0,1,0,37,1,36
1,0,1,176,1,0,1,0,176,1,174
65,4160,66,109,65,64,1,64,84,40,107
1,0,1,32,1,0,1,0,32,1,31
9,15,2,11,9,2,0,2,9,7,9
12,28,2,14,12,2,0,3,12,12,12
1,0,1,124,1,0,1,0,124,1,123
12,26,2,14,11,2,0,2,12,10,13
12,26,2,13,10,2,0,3,10,9,11
10,21,4,12,10,3,0,3,6,4,10
54,2862,55,83,54,53,1,53,68,39,81
10,19,2,11,9,2,0,3,9,9,9
12,27,5,14,11,2,0,3,8,6,14
11,25,2,12,11,2,0,2,11,11,11
1,0,1,69,1,0,1,0,69,1,67
11,19,2,12,10,2,0,2,6,5,9
1,0,1,77,1,0,1,0,77,1,76
1,0,1,111,1,0,1,0,111,1,110
9,16,1,10,8,1,0,2,8,8,8
12,30,4,14,10,3,0,4,6,4,13
1,0,1,154,1,0,1,0,154,1,152
1,0,1,59,1,0,1,0,59,1,58
10,22,3,12,9,2,0,3,10,8,11
1,0,1,43,1,0,1,0,43,1,42
1,0,0,1,1,0,0,0,1,1,0
1,0,1,73,1,0,1,0,73,1,72
13,30,2,14,12,2,0,2,8,8,13
1,0,1,179,1,0,1,0,179,1,177
10,20,1,11,7,2,0,1,8,7,9
1,0,1,7,1,0,1,0,5,1,5
1,0,1,118,1,0,1,0,118,1,116
1,0,1,14,1,0,1,0,14,1,13
1,0,1,47,1,0,1,0,47,1,46
1,0,1,146,1,0,1,0,146,1,145
1,0,1,3,1,0,1,0,3,1,2
79,6162,80,110,79,78,1,78,41,10,108
55,2970,56,181,55,54,1,54,169,43,179
14,35,0,14,13,3,0,3,6,6,13
1,0,1,32,1,0,1,0,32,1,30
75,5550,76,109,75,74,1,74,58,24,107
68,4556,69,92,68,67,1,67,70,46,90
1,0,1,45,1,0,1,0,45,1,44
9,16,1,10,9,1,0,1,9,9,9
1,0,1,3,1,0,1,0,3,1,2
11,25,4,13,9,1,0,4,9,7,12
14,35,3,16,13,2,0,1,7,5,16
1,0,1,276,1,0,1,0,276,1,274
1,0,1,214,1,0,1,0,214,1,212
1,0,1,78,1,0,1,0,78,1,77
64,4032,65,66,64,63,1,63,11,9,64
11,26,2,12,11,2,0,3,11,11,11
3,3,2,7,3,1,0,1,5,2,5
1,0,1,96,1,0,1,0,96,1,95
10,20,1,11,8,2,0,3,7,6,8
93,8556,94,185,93,92,1,92,149,57,183
9,16,6,11,9,2,0,2,9,8,9
1,0,1,124,1,0,1,0,124,1,122
13,29,2,14,11,3,0,2,5,5,13
1,0,1,9,1,0,1,0,9,1,8
1,0,1,188,1,0,1,0,188,1,186
1,0,1,123,1,0,1,0,123,1,122
1,0,1,31,1,0,1,0,31,1,30
1,0,1,263,1,0,1,0,263,1,261
87,7482,88,110,87,86,1,86,96,73,108
9,15,3,11,8,2,0,2,8,6,8
1,0,1,171,1,0,1,0,171,1,169
8,11,1,9,8,1,0,2,8,7,8
81,6480,82,200,81,80,1,80,161,42,198
8,15,2,10,8,3,0,3,6,6,8
13,32,3,14,12,2,0,4,12,11,14
12,27,2,13,12,1,0,2,12,12,12
1,0,1,153,1,0,1,0,153,1,151
1,0,1,178,1,0,1,0,178,1,176
1,0,1,188,1,0,1,0,188,1,186
1,0,1,74,1,0,1,0,74,1,73
13,30,3,14,12,1,0,3,12,11,12
11,25,5,13,11,2,0,3,12,10,12
7,9,4,8,7,1,0,2,7,6,7
25,600,26,134,25,24,1,24,117,8,132
1,0,1,234,1,0,1,0,234,1,232
10,24,0,10,10,3,0,2,6,6,10
35,1190,36,69,35,34,1,34,48,14,67
28,756,29,69,28,27,1,27,59,18,67
1,0,1,106,1,0,1,0,106,1,105
10,21,3,11,9,2,0,3,6,5,9
31,930,32,105,31,30,1,30,83,9,103
115,13110,116,262,115,114,1,114,193,46,260
1,0,1,241,1,0,1,0,241,1,239
12,27,1,13,11,3,0,4,6,5,10
11,110,12,83,11,10,1,10,77,5,81
7,12,5,8,6,1,0,1,7,6,7
1,0,1,22,1,0,1,0,22,1,21
8,14,2,10,7,2,0,2,5,3,6
10,19,1,11,10,3,0,2,8,7,10
14,35,1,15,11,3,0,4,8,7,14
11,27,2,12,10,2,0,2,9,8,10
9,20,1,10,9,2,0,2,9,8,9
8,14,0,8,8,3,0,2,6,6,6
1,0,1,105,1,0,1,0,105,1,103
96,9120,97,271,96,95,1,95,217,42,269
13,33,4,15,13,3,0,3,7,7,15
11,26,4,13,10,3,0,3,8,6,13
11,24,5,13,9,2,0,2,11,9,11
1,0,1,179,1,0,1,0,179,1,177
50,2450,51,106,50,49,1,49,61,5,104
10,22,1,11,9,2,0,2,8,8,9
1,0,1,220,1,0,1,0,220,1,218
12,28,3,14,11,3,0,4,9,7,12
1,0,1,22,1,0,1,0,22,1,21
1,0,1,42,1,0,1,0,42,1,41
11,23,0,11,10,3,0,2,5,5,11
47,2162,48,87,47,46,1,46,48,8,85
9,19,1,10,8,2,0,2,7,6,9
1,0,1,219,1,0,1,0,219,1,217
9,19,1,11,9,2,0,1,9,9,9
1,0,1,71,1,0,1,0,71,1,70
10,22,2,11,9,3,0,4,7,6,10
20,380,21,49,20,19,1,19,31,2,47
7,12,3,9,7,1,0,2,7,6,7
1,0,1,21,1,0,1,0,21,1,20
130,16770,131,202,130,129,1,129,176,104,200
1,0,1,55,1,0,1,0,55,1,54
8,16,5,9,7,2,0,4,8,7,8
1,0,1,53,1,0,1,0,53,1,52
10,20,8,12,10,2,0,3,8,6,10
9,19,2,11,8,3,0,2,6,5,9
1,0,1,219,1,0,1,0,219,1,217
1,0,1,152,1,0,1,0,152,1,150
1,0,1,141,1,0,1,0,141,1,140
1,0,1,281,1,0,1,0,281,1,279
8,16,3,9,6,2,0,3,6,5,7
12,29,1,13,11,2,0,4,11,11,12
1,0,1,73,1,0,1,0,73,1,71
11,26,1,12,10,2,0,2,10,10,10
1,0,1,9,1,0,1,0,8,1,8
